date,strategy,rank,ticker,weight,predicted_probability,future_stock_return,future_qqq_return,outperformed_qqq
2025-07-31,baseline_rf_top_k,1,AVGO,0.1,0.6309373404881407,0.0125637968511274,0.009539601296203,1
2025-07-31,baseline_rf_top_k,2,META,0.1,0.6134290163544927,-0.0449162370501456,0.009539601296203,0
2025-07-31,baseline_rf_top_k,3,AMD,0.1,0.6091647442636717,-0.0775905669854877,0.009539601296203,0
2025-07-31,baseline_rf_top_k,4,NVDA,0.1,0.5859772862607336,-0.0207454732826847,0.009539601296203,0
2025-07-31,baseline_rf_top_k,5,CSCO,0.1,0.5630280857702459,0.0148353550797901,0.009539601296203,1
2025-07-31,baseline_rf_top_k,6,AMAT,0.1,0.5585032078896723,-0.104627632970725,0.009539601296203,0
2025-07-31,baseline_rf_top_k,7,NFLX,0.1,0.5459107771160464,0.0421338140759894,0.009539601296203,1
2025-07-31,baseline_rf_top_k,8,ADBE,0.1,0.5347598254950603,-0.0027677324711841,0.009539601296203,0
2025-07-31,baseline_rf_top_k,9,GOOGL,0.1,0.5343657363390377,0.1094840646563244,0.009539601296203,1
2025-07-31,baseline_rf_top_k,10,MSFT,0.1,0.5325190912882645,-0.0486917118745919,0.009539601296203,0
2025-07-31,optimised_rf_top_k,1,AVGO,0.1,0.6435047810299663,0.0125637968511274,0.009539601296203,1
2025-07-31,optimised_rf_top_k,2,AMD,0.1,0.6007086567217922,-0.0775905669854877,0.009539601296203,0
2025-07-31,optimised_rf_top_k,3,NVDA,0.1,0.6003829992876998,-0.0207454732826847,0.009539601296203,0
2025-07-31,optimised_rf_top_k,4,AMAT,0.1,0.587423199267919,-0.104627632970725,0.009539601296203,0
2025-07-31,optimised_rf_top_k,5,CSCO,0.1,0.5853653861789261,0.0148353550797901,0.009539601296203,1
2025-07-31,optimised_rf_top_k,6,NFLX,0.1,0.5803236740045796,0.0421338140759894,0.009539601296203,1
2025-07-31,optimised_rf_top_k,7,META,0.1,0.5685320981445916,-0.0449162370501456,0.009539601296203,0
2025-07-31,optimised_rf_top_k,8,GOOGL,0.1,0.5637213274742142,0.1094840646563244,0.009539601296203,1
2025-07-31,optimised_rf_top_k,9,GOOG,0.1,0.5434585087021083,0.1071762016293691,0.009539601296203,1
2025-07-31,optimised_rf_top_k,10,PEP,0.1,0.5176084333717191,0.0777986006766586,0.009539601296203,1
2025-08-31,baseline_rf_top_k,1,MSFT,0.1,0.6038759954276334,0.0222226828637941,0.0537623217326979,0
2025-08-31,baseline_rf_top_k,2,AVGO,0.1,0.5840706374043191,0.1112520962130114,0.0537623217326979,1
2025-08-31,baseline_rf_top_k,3,NVDA,0.1,0.5704428170506444,0.0712511196392733,0.0537623217326979,1
2025-08-31,baseline_rf_top_k,4,GOOG,0.1,0.5666098514587928,0.1416086578417525,0.0537623217326979,1
2025-08-31,baseline_rf_top_k,5,ADBE,0.1,0.5647040040383773,-0.0110737652701246,0.0537623217326979,0
2025-08-31,baseline_rf_top_k,6,AMD,0.1,0.5578979659356366,-0.0051651698423361,0.0537623217326979,0
2025-08-31,baseline_rf_top_k,7,GOOGL,0.1,0.5540893064797409,0.1428183421128872,0.0537623217326979,1
2025-08-31,baseline_rf_top_k,8,INTU,0.1,0.5426100073464084,0.023853112192002,0.0537623217326979,0
2025-08-31,baseline_rf_top_k,9,CSCO,0.1,0.5383990670738282,-0.0096973023724492,0.0537623217326979,0
2025-08-31,baseline_rf_top_k,10,PEP,0.1,0.5325291379771747,-0.045988077781585,0.0537623217326979,0
2025-08-31,optimised_rf_top_k,1,MSFT,0.1,0.6284649894475755,0.0222226828637941,0.0537623217326979,0
2025-08-31,optimised_rf_top_k,2,AVGO,0.1,0.6002289656398407,0.1112520962130114,0.0537623217326979,1
2025-08-31,optimised_rf_top_k,3,NVDA,0.1,0.5823038285631251,0.0712511196392733,0.0537623217326979,1
2025-08-31,optimised_rf_top_k,4,AAPL,0.1,0.5788812206759825,0.0968812192629327,0.0537623217326979,1
2025-08-31,optimised_rf_top_k,5,ADBE,0.1,0.5771720494498858,-0.0110737652701246,0.0537623217326979,0
2025-08-31,optimised_rf_top_k,6,AMD,0.1,0.5526217014553395,-0.0051651698423361,0.0537623217326979,0
2025-08-31,optimised_rf_top_k,7,GOOG,0.1,0.5511877304048227,0.1416086578417525,0.0537623217326979,1
2025-08-31,optimised_rf_top_k,8,PEP,0.1,0.5440409457268729,-0.045988077781585,0.0537623217326979,0
2025-08-31,optimised_rf_top_k,9,INTU,0.1,0.5375135074092634,0.023853112192002,0.0537623217326979,0
2025-08-31,optimised_rf_top_k,10,CSCO,0.1,0.5338930886957568,-0.0096973023724492,0.0537623217326979,0
2025-09-30,baseline_rf_top_k,1,TSLA,0.1,0.6326197936504583,0.026623485126352,0.0478038018648532,0
2025-09-30,baseline_rf_top_k,2,MSFT,0.1,0.5904652663855443,-0.0002703764529621,0.0478038018648532,0
2025-09-30,baseline_rf_top_k,3,ADBE,0.1,0.5702337226556129,-0.0352657758792525,0.0478038018648532,0
2025-09-30,baseline_rf_top_k,4,AMD,0.1,0.570074717116168,0.5830397783886911,0.0478038018648532,1
2025-09-30,baseline_rf_top_k,5,AAPL,0.1,0.555340085089316,0.061815207668346,0.0478038018648532,1
2025-09-30,baseline_rf_top_k,6,GOOG,0.1,0.5463593419115257,0.1571341494419047,0.0478038018648532,1
2025-09-30,baseline_rf_top_k,7,NVDA,0.1,0.5386560248790275,0.0852717678839181,0.0478038018648532,1
2025-09-30,baseline_rf_top_k,8,AMAT,0.1,0.5353531306028443,0.1385171454787337,0.0478038018648532,1
2025-09-30,baseline_rf_top_k,9,GOOGL,0.1,0.5316714124958781,0.1566844484934648,0.0478038018648532,1
2025-09-30,baseline_rf_top_k,10,NFLX,0.1,0.5313103851381197,-0.0667767392171451,0.0478038018648532,0
2025-09-30,optimised_rf_top_k,1,TSLA,0.1,0.6031200635728317,0.026623485126352,0.0478038018648532,0
2025-09-30,optimised_rf_top_k,2,MSFT,0.1,0.5691063761614388,-0.0002703764529621,0.0478038018648532,0
2025-09-30,optimised_rf_top_k,3,CSCO,0.1,0.5664539772993564,0.0749992601883446,0.0478038018648532,1
2025-09-30,optimised_rf_top_k,4,AMD,0.1,0.5629001533294503,0.5830397783886911,0.0478038018648532,1
2025-09-30,optimised_rf_top_k,5,ADBE,0.1,0.5564668721700102,-0.0352657758792525,0.0478038018648532,0
2025-09-30,optimised_rf_top_k,6,AAPL,0.1,0.5513811971772896,0.061815207668346,0.0478038018648532,1
2025-09-30,optimised_rf_top_k,7,NFLX,0.1,0.538944864209327,-0.0667767392171451,0.0478038018648532,0
2025-09-30,optimised_rf_top_k,8,AMAT,0.1,0.5360082012377557,0.1385171454787337,0.0478038018648532,1
2025-09-30,optimised_rf_top_k,9,NVDA,0.1,0.5218733074957421,0.0852717678839181,0.0478038018648532,1
2025-09-30,optimised_rf_top_k,10,INTU,0.1,0.5121413677286547,-0.0207055033133902,0.0478038018648532,0
2025-10-31,baseline_rf_top_k,1,GOOG,0.1,0.6234620520890192,0.1359020785724563,-0.0156103125344173,1
2025-10-31,baseline_rf_top_k,2,GOOGL,0.1,0.6090075295337158,0.1386606475547467,-0.0156103125344173,1
2025-10-31,baseline_rf_top_k,3,TSLA,0.1,0.596024373015671,-0.0578017878744897,-0.0156103125344173,0
2025-10-31,baseline_rf_top_k,4,QCOM,0.1,0.5906780945832902,-0.070812533929409,-0.0156103125344173,0
2025-10-31,baseline_rf_top_k,5,PEP,0.1,0.563957501319927,0.0181395642422692,-0.0156103125344173,1
2025-10-31,baseline_rf_top_k,6,AMD,0.1,0.5637622521099682,-0.1506715487802262,-0.0156103125344173,0
2025-10-31,baseline_rf_top_k,7,MSFT,0.1,0.5482300044723917,-0.0480467906235131,-0.0156103125344173,0
2025-10-31,baseline_rf_top_k,8,META,0.1,0.5226776698658829,-0.0006168941794297,-0.0156103125344173,1
2025-10-31,baseline_rf_top_k,9,AAPL,0.1,0.5168199316899753,0.0323641735556694,-0.0156103125344173,1
2025-10-31,baseline_rf_top_k,10,NVDA,0.1,0.514209532934338,-0.1258827775133191,-0.0156103125344173,0
2025-10-31,optimised_rf_top_k,1,QCOM,0.1,0.6265147978356757,-0.070812533929409,-0.0156103125344173,0
2025-10-31,optimised_rf_top_k,2,TSLA,0.1,0.6173466520311259,-0.0578017878744897,-0.0156103125344173,0
2025-10-31,optimised_rf_top_k,3,GOOG,0.1,0.6129222448679408,0.1359020785724563,-0.0156103125344173,1
2025-10-31,optimised_rf_top_k,4,GOOGL,0.1,0.5930882027228628,0.1386606475547467,-0.0156103125344173,1
2025-10-31,optimised_rf_top_k,5,MSFT,0.1,0.5719175971962625,-0.0480467906235131,-0.0156103125344173,0
2025-10-31,optimised_rf_top_k,6,AMD,0.1,0.5632485569944741,-0.1506715487802262,-0.0156103125344173,0
2025-10-31,optimised_rf_top_k,7,META,0.1,0.5363328922569506,-0.0006168941794297,-0.0156103125344173,1
2025-10-31,optimised_rf_top_k,8,PEP,0.1,0.5154567394905489,0.0181395642422692,-0.0156103125344173,1
2025-10-31,optimised_rf_top_k,9,ADBE,0.1,0.5103868852798393,-0.0592988534587692,-0.0156103125344173,0
2025-10-31,optimised_rf_top_k,10,NVDA,0.1,0.4967526968053459,-0.1258827775133191,-0.0156103125344173,0
2025-11-30,baseline_rf_top_k,1,NVDA,0.1,0.6372483815949991,0.0537309315347924,-0.006699365349315,1
2025-11-30,baseline_rf_top_k,2,AMAT,0.1,0.6172063692801337,0.018790852645824,-0.006699365349315,1
2025-11-30,baseline_rf_top_k,3,GOOGL,0.1,0.610376672350351,-0.0217854356294473,-0.006699365349315,0
2025-11-30,baseline_rf_top_k,4,GOOG,0.1,0.6093537627361585,-0.0191029452093197,-0.006699365349315,0
2025-11-30,baseline_rf_top_k,5,AAPL,0.1,0.5445323316298332,-0.0250672886268734,-0.006699365349315,0
2025-11-30,baseline_rf_top_k,6,META,0.1,0.5434318395648626,0.0195668422097461,-0.006699365349315,1
2025-11-30,baseline_rf_top_k,7,ADBE,0.1,0.5381032944715068,0.0932745600103717,-0.006699365349315,1
2025-11-30,baseline_rf_top_k,8,TSLA,0.1,0.5296063828056412,0.0454471190057812,-0.006699365349315,1
2025-11-30,baseline_rf_top_k,9,AVGO,0.1,0.5167830007145102,-0.1394624026139842,-0.006699365349315,0
2025-11-30,baseline_rf_top_k,10,CSCO,0.1,0.5159225926226405,0.0011697467886038,-0.006699365349315,1
2025-11-30,optimised_rf_top_k,1,NVDA,0.1,0.6133613839232857,0.0537309315347924,-0.006699365349315,1
2025-11-30,optimised_rf_top_k,2,GOOG,0.1,0.6002041505470946,-0.0191029452093197,-0.006699365349315,0
2025-11-30,optimised_rf_top_k,3,AMAT,0.1,0.5981381714795196,0.018790852645824,-0.006699365349315,1
2025-11-30,optimised_rf_top_k,4,GOOGL,0.1,0.5771786231797827,-0.0217854356294473,-0.006699365349315,0
2025-11-30,optimised_rf_top_k,5,META,0.1,0.5391214955005459,0.0195668422097461,-0.006699365349315,1
2025-11-30,optimised_rf_top_k,6,TXN,0.1,0.5301095056050077,0.0310215514564426,-0.006699365349315,1
2025-11-30,optimised_rf_top_k,7,TSLA,0.1,0.5272781189817145,0.0454471190057812,-0.006699365349315,1
2025-11-30,optimised_rf_top_k,8,ADBE,0.1,0.5219671190316089,0.0932745600103717,-0.006699365349315,1
2025-11-30,optimised_rf_top_k,9,CSCO,0.1,0.5042761334985477,0.0011697467886038,-0.006699365349315,1
2025-11-30,optimised_rf_top_k,10,AVGO,0.1,0.5009269881528157,-0.1394624026139842,-0.006699365349315,0
2025-12-31,baseline_rf_top_k,1,GOOGL,0.1,0.6175940704464316,0.0798721982346861,0.0123065646397895,1
2025-12-31,baseline_rf_top_k,2,GOOG,0.1,0.6082357914959495,0.0788082474752849,0.0123065646397895,1
2025-12-31,baseline_rf_top_k,3,AMAT,0.1,0.6068164908561501,0.2542123227822093,0.0123065646397895,1
2025-12-31,baseline_rf_top_k,4,AVGO,0.1,0.5933116569809677,-0.0427621654672941,0.0123065646397895,0
2025-12-31,baseline_rf_top_k,5,AAPL,0.1,0.58205027110832,-0.0455380852534945,0.0123065646397895,0
2025-12-31,baseline_rf_top_k,6,AMGN,0.1,0.5344219051793739,0.0445145017961234,0.0123065646397895,1
2025-12-31,baseline_rf_top_k,7,NFLX,0.1,0.5302696974880649,-0.1095350260075607,0.0123065646397895,0
2025-12-31,baseline_rf_top_k,8,AMD,0.1,0.5262626166206166,0.1053884557316289,0.0123065646397895,1
2025-12-31,baseline_rf_top_k,9,TXN,0.1,0.507858795891044,0.250544398871003,0.0123065646397895,1
2025-12-31,baseline_rf_top_k,10,PEP,0.1,0.5055980219385373,0.0704431840082866,0.0123065646397895,1
2025-12-31,optimised_rf_top_k,1,GOOGL,0.1,0.6221302967380087,0.0798721982346861,0.0123065646397895,1
2025-12-31,optimised_rf_top_k,2,AMAT,0.1,0.6210432357339088,0.2542123227822093,0.0123065646397895,1
2025-12-31,optimised_rf_top_k,3,GOOG,0.1,0.6116731367744147,0.0788082474752849,0.0123065646397895,1
2025-12-31,optimised_rf_top_k,4,AAPL,0.1,0.6094896409664861,-0.0455380852534945,0.0123065646397895,0
2025-12-31,optimised_rf_top_k,5,AVGO,0.1,0.5890747821202834,-0.0427621654672941,0.0123065646397895,0
2025-12-31,optimised_rf_top_k,6,TXN,0.1,0.5503848732701552,0.250544398871003,0.0123065646397895,1
2025-12-31,optimised_rf_top_k,7,NFLX,0.1,0.5302422919719229,-0.1095350260075607,0.0123065646397895,0
2025-12-31,optimised_rf_top_k,8,AMD,0.1,0.5221070739800605,0.1053884557316289,0.0123065646397895,1
2025-12-31,optimised_rf_top_k,9,COST,0.1,0.5108978856577561,0.0918366644400849,0.0123065646397895,1
2025-12-31,optimised_rf_top_k,10,AMGN,0.1,0.495037901980123,0.0445145017961234,0.0123065646397895,1
2026-01-31,baseline_rf_top_k,1,ADBE,0.1,0.6250775927505781,-0.1051662279211956,-0.023445512550915,0
2026-01-31,baseline_rf_top_k,2,INTU,0.1,0.6215148026158143,-0.1801692270364647,-0.023445512550915,0
2026-01-31,baseline_rf_top_k,3,TXN,0.1,0.5871803775319525,-0.0159591646198673,-0.023445512550915,1
2026-01-31,baseline_rf_top_k,4,AMAT,0.1,0.5861483739873374,0.156503769293407,-0.023445512550915,1
2026-01-31,baseline_rf_top_k,5,GOOG,0.1,0.5722546477788601,-0.0800520829807351,-0.023445512550915,0
2026-01-31,baseline_rf_top_k,6,GOOGL,0.1,0.5694101388438297,-0.0776330856383754,-0.023445512550915,0
2026-01-31,baseline_rf_top_k,7,AMGN,0.1,0.5347249871939683,0.1432362323324021,-0.023445512550915,1
2026-01-31,baseline_rf_top_k,8,AAPL,0.1,0.5243868869213968,0.0190657972612526,-0.023445512550915,1
2026-01-31,baseline_rf_top_k,9,PEP,0.1,0.5205720185975549,0.1048623309826402,-0.023445512550915,1
2026-01-31,baseline_rf_top_k,10,TSLA,0.1,0.5152645331987562,-0.0648218992567539,-0.023445512550915,0
2026-01-31,optimised_rf_top_k,1,ADBE,0.1,0.6385587985802361,-0.1051662279211956,-0.023445512550915,0
2026-01-31,optimised_rf_top_k,2,INTU,0.1,0.6100872840294636,-0.1801692270364647,-0.023445512550915,0
2026-01-31,optimised_rf_top_k,3,TXN,0.1,0.6022801466865475,-0.0159591646198673,-0.023445512550915,1
2026-01-31,optimised_rf_top_k,4,AMAT,0.1,0.544292980085025,0.156503769293407,-0.023445512550915,1
2026-01-31,optimised_rf_top_k,5,AMGN,0.1,0.5417857355933452,0.1432362323324021,-0.023445512550915,1
2026-01-31,optimised_rf_top_k,6,MSFT,0.1,0.5366069285503202,-0.0851834667392735,-0.023445512550915,0
2026-01-31,optimised_rf_top_k,7,PEP,0.1,0.5294536860637229,0.1048623309826402,-0.023445512550915,1
2026-01-31,optimised_rf_top_k,8,GOOG,0.1,0.5251799641518059,-0.0800520829807351,-0.023445512550915,0
2026-01-31,optimised_rf_top_k,9,GOOGL,0.1,0.5192084226496526,-0.0776330856383754,-0.023445512550915,0
2026-01-31,optimised_rf_top_k,10,AAPL,0.1,0.5120488560317762,0.0190657972612526,-0.023445512550915,1
2026-02-28,baseline_rf_top_k,1,AMZN,0.1,0.674399701989688,-0.0082380748930432,-0.04838249516441,1
2026-02-28,baseline_rf_top_k,2,ADBE,0.1,0.6453135981647958,-0.0736633571940529,-0.04838249516441,0
2026-02-28,baseline_rf_top_k,3,INTU,0.1,0.630437131708995,0.0570863065314828,-0.04838249516441,1
2026-02-28,baseline_rf_top_k,4,MSFT,0.1,0.6072163833975797,-0.0574680152016615,-0.04838249516441,0
2026-02-28,baseline_rf_top_k,5,QCOM,0.1,0.6053096496660563,-0.0895839606291548,-0.04838249516441,0
2026-02-28,baseline_rf_top_k,6,AMGN,0.1,0.592401317678564,-0.0935438483422475,-0.04838249516441,0
2026-02-28,baseline_rf_top_k,7,GOOG,0.1,0.5803484212521065,-0.0782452642465085,-0.04838249516441,0
2026-02-28,baseline_rf_top_k,8,GOOGL,0.1,0.5797077485054061,-0.0769745802781913,-0.04838249516441,0
2026-02-28,baseline_rf_top_k,9,AMD,0.1,0.574375371413697,0.016083042075494,-0.04838249516441,1
2026-02-28,baseline_rf_top_k,10,PEP,0.1,0.5659003165159195,-0.0769567063191792,-0.04838249516441,0
2026-02-28,optimised_rf_top_k,1,ADBE,0.1,0.6555442542027037,-0.0736633571940529,-0.04838249516441,0
2026-02-28,optimised_rf_top_k,2,INTU,0.1,0.6531200313304811,0.0570863065314828,-0.04838249516441,1
2026-02-28,optimised_rf_top_k,3,AMZN,0.1,0.644158757109792,-0.0082380748930432,-0.04838249516441,1
2026-02-28,optimised_rf_top_k,4,AMGN,0.1,0.6243192602964732,-0.0935438483422475,-0.04838249516441,0
2026-02-28,optimised_rf_top_k,5,QCOM,0.1,0.6225897713701101,-0.0895839606291548,-0.04838249516441,0
2026-02-28,optimised_rf_top_k,6,GOOG,0.1,0.6205528827365137,-0.0782452642465085,-0.04838249516441,0
2026-02-28,optimised_rf_top_k,7,MSFT,0.1,0.6141216827444991,-0.0574680152016615,-0.04838249516441,0
2026-02-28,optimised_rf_top_k,8,GOOGL,0.1,0.612822340666546,-0.0769745802781913,-0.04838249516441,0
2026-02-28,optimised_rf_top_k,9,PEP,0.1,0.598761324457114,-0.0769567063191792,-0.04838249516441,0
2026-02-28,optimised_rf_top_k,10,AMD,0.1,0.5688612177742467,0.016083042075494,-0.04838249516441,1
2026-03-31,baseline_rf_top_k,1,ADBE,0.1,0.6871888384305542,0.0124239108512096,0.1569007687376087,0
2026-03-31,baseline_rf_top_k,2,GOOGL,0.1,0.6215681939044667,0.3381554975124616,0.1569007687376087,1
2026-03-31,baseline_rf_top_k,3,TXN,0.1,0.6179615002015729,0.4478210837502554,0.1569007687376087,1
2026-03-31,baseline_rf_top_k,4,GOOG,0.1,0.6179068101100018,0.3314509609892264,0.1569007687376087,1
2026-03-31,baseline_rf_top_k,5,TSLA,0.1,0.595178364716741,0.0265770138071621,0.1569007687376087,0
2026-03-31,baseline_rf_top_k,6,MSFT,0.1,0.5777863042535449,0.1016019642556758,0.1569007687376087,0
2026-03-31,baseline_rf_top_k,7,QCOM,0.1,0.574832396114831,0.3944712296321808,0.1569007687376087,1
2026-03-31,baseline_rf_top_k,8,AMGN,0.1,0.5727516307454036,-0.0159159172280719,0.1569007687376087,0
2026-03-31,baseline_rf_top_k,9,CSCO,0.1,0.5572264890954063,0.1856658589490689,0.1569007687376087,1
2026-03-31,baseline_rf_top_k,10,INTU,0.1,0.5516144194063761,-0.098708126210196,0.1569007687376087,0
2026-03-31,optimised_rf_top_k,1,ADBE,0.1,0.6487868162309794,0.0124239108512096,0.1569007687376087,0
2026-03-31,optimised_rf_top_k,2,GOOGL,0.1,0.6283832637779331,0.3381554975124616,0.1569007687376087,1
2026-03-31,optimised_rf_top_k,3,GOOG,0.1,0.6254203140320581,0.3314509609892264,0.1569007687376087,1
2026-03-31,optimised_rf_top_k,4,TXN,0.1,0.6202645192365256,0.4478210837502554,0.1569007687376087,1
2026-03-31,optimised_rf_top_k,5,MSFT,0.1,0.6031304325728944,0.1016019642556758,0.1569007687376087,0
2026-03-31,optimised_rf_top_k,6,QCOM,0.1,0.5934846597082459,0.3944712296321808,0.1569007687376087,1
2026-03-31,optimised_rf_top_k,7,AMGN,0.1,0.5918640341418434,-0.0159159172280719,0.1569007687376087,0
2026-03-31,optimised_rf_top_k,8,INTU,0.1,0.5877680690320508,-0.098708126210196,0.1569007687376087,0
2026-03-31,optimised_rf_top_k,9,CSCO,0.1,0.5680149591067115,0.1856658589490689,0.1569007687376087,1
2026-03-31,optimised_rf_top_k,10,TSLA,0.1,0.5518975560301699,0.0265770138071621,0.1569007687376087,0
2026-04-30,baseline_rf_top_k,1,AVGO,0.1,0.6089107434879026,0.0702872400219907,0.1056848850894773,0
2026-04-30,baseline_rf_top_k,2,GOOG,0.1,0.589220349652536,-0.0144263433249531,0.1056848850894773,0
2026-04-30,baseline_rf_top_k,3,GOOGL,0.1,0.5870959750477314,-0.0115904338806527,0.1056848850894773,0
2026-04-30,baseline_rf_top_k,4,TXN,0.1,0.5818190819298336,0.0930453268254547,0.1056848850894773,0
2026-04-30,baseline_rf_top_k,5,INTU,0.1,0.5786694234537113,-0.1466409188727515,0.1056848850894773,0
2026-04-30,baseline_rf_top_k,6,AMZN,0.1,0.5759539707699625,0.0210519019891346,0.1056848850894773,0
2026-04-30,baseline_rf_top_k,7,ADBE,0.1,0.5712556802245344,0.0532709671939144,0.1056848850894773,0
2026-04-30,baseline_rf_top_k,8,PEP,0.1,0.5509223958555629,-0.0902264673073079,0.1056848850894773,0
2026-04-30,baseline_rf_top_k,9,CSCO,0.1,0.5451316332605075,0.3160655117551401,0.1056848850894773,1
2026-04-30,baseline_rf_top_k,10,AMGN,0.1,0.540874286050281,-0.0199761404166848,0.1056848850894773,0
2026-04-30,optimised_rf_top_k,1,AVGO,0.1,0.638220701763482,0.0702872400219907,0.1056848850894773,0
2026-04-30,optimised_rf_top_k,2,INTU,0.1,0.6017314185183086,-0.1466409188727515,0.1056848850894773,0
2026-04-30,optimised_rf_top_k,3,AMZN,0.1,0.5965364748438899,0.0210519019891346,0.1056848850894773,0
2026-04-30,optimised_rf_top_k,4,GOOGL,0.1,0.5808545787286085,-0.0115904338806527,0.1056848850894773,0
2026-04-30,optimised_rf_top_k,5,TXN,0.1,0.5795132409079343,0.0930453268254547,0.1056848850894773,0
2026-04-30,optimised_rf_top_k,6,GOOG,0.1,0.5785517921622405,-0.0144263433249531,0.1056848850894773,0
2026-04-30,optimised_rf_top_k,7,ADBE,0.1,0.5721580242307657,0.0532709671939144,0.1056848850894773,0
2026-04-30,optimised_rf_top_k,8,AMGN,0.1,0.5679199082824354,-0.0199761404166848,0.1056848850894773,0
2026-04-30,optimised_rf_top_k,9,CSCO,0.1,0.5488941759004785,0.3160655117551401,0.1056848850894773,1
2026-04-30,optimised_rf_top_k,10,AMD,0.1,0.5348532681108398,0.4558943547170746,0.1056848850894773,1
2026-05-31,baseline_rf_top_k,1,INTU,0.1,0.678055577482314,-0.2127409641478356,-0.001490831230688,0
2026-05-31,baseline_rf_top_k,2,CSCO,0.1,0.6330732491014296,-0.0245806259437284,-0.001490831230688,0
2026-05-31,baseline_rf_top_k,3,TXN,0.1,0.6211151034312156,-0.0248952680381473,-0.001490831230688,0
2026-05-31,baseline_rf_top_k,4,ADBE,0.1,0.5996758742941463,-0.2090582499479326,-0.001490831230688,0
2026-05-31,baseline_rf_top_k,5,AVGO,0.1,0.5656310716731653,-0.1531484762625794,-0.001490831230688,0
2026-05-31,baseline_rf_top_k,6,GOOG,0.1,0.5550710469843474,-0.0608011120557968,-0.001490831230688,0
2026-05-31,baseline_rf_top_k,7,GOOGL,0.1,0.5492206230955736,-0.0598320859768355,-0.001490831230688,0
2026-05-31,baseline_rf_top_k,8,QCOM,0.1,0.5371333137173534,-0.2611245912981512,-0.001490831230688,0
2026-05-31,baseline_rf_top_k,9,AMD,0.1,0.5153653570131057,0.1255764398845664,-0.001490831230688,1
2026-05-31,baseline_rf_top_k,10,COST,0.1,0.5113379691649337,-0.0218023637081818,-0.001490831230688,0
2026-05-31,optimised_rf_top_k,1,INTU,0.1,0.6750063656849254,-0.2127409641478356,-0.001490831230688,0
2026-05-31,optimised_rf_top_k,2,CSCO,0.1,0.6157472677686057,-0.0245806259437284,-0.001490831230688,0
2026-05-31,optimised_rf_top_k,3,TXN,0.1,0.6110124012928746,-0.0248952680381473,-0.001490831230688,0
2026-05-31,optimised_rf_top_k,4,ADBE,0.1,0.5741830020158875,-0.2090582499479326,-0.001490831230688,0
2026-05-31,optimised_rf_top_k,5,GOOG,0.1,0.5574048725245961,-0.0608011120557968,-0.001490831230688,0
2026-05-31,optimised_rf_top_k,6,QCOM,0.1,0.5474603921566703,-0.2611245912981512,-0.001490831230688,0
2026-05-31,optimised_rf_top_k,7,AMD,0.1,0.5339803935954717,0.1255764398845664,-0.001490831230688,1
2026-05-31,optimised_rf_top_k,8,AVGO,0.1,0.53078945030305,-0.1531484762625794,-0.001490831230688,0
2026-05-31,optimised_rf_top_k,9,GOOGL,0.1,0.5260223053522843,-0.0598320859768355,-0.001490831230688,0
2026-05-31,optimised_rf_top_k,10,AAPL,0.1,0.5157801035074789,-0.0727424610159107,-0.001490831230688,0
2026-06-30,baseline_rf_top_k,1,INTU,0.1,0.7355392282189294,0.1307339164013421,-0.0547800455161126,1
2026-06-30,baseline_rf_top_k,2,NFLX,0.1,0.6859454375031903,-0.0532213301197269,-0.0547800455161126,1
2026-06-30,baseline_rf_top_k,3,ADBE,0.1,0.6783793782003699,0.1449614701071162,-0.0547800455161126,1
2026-06-30,baseline_rf_top_k,4,MSFT,0.1,0.6011016946609834,0.0784676971565112,-0.0547800455161126,1
2026-06-30,baseline_rf_top_k,5,CSCO,0.1,0.5641048399066094,-0.0540258699492648,-0.0547800455161126,1
2026-06-30,baseline_rf_top_k,6,AMAT,0.1,0.5499925998222145,-0.2728907161728475,-0.0547800455161126,0
2026-06-30,baseline_rf_top_k,7,QCOM,0.1,0.5463954750919338,-0.0783050299672256,-0.0547800455161126,0
2026-06-30,baseline_rf_top_k,8,GOOG,0.1,0.5171874159947778,-0.0055471981704481,-0.0547800455161126,1
2026-06-30,baseline_rf_top_k,9,GOOGL,0.1,0.5157531160615869,-0.0150544392543316,-0.0547800455161126,1
2026-06-30,baseline_rf_top_k,10,TXN,0.1,0.5041385546870817,-0.0469688316703794,-0.0547800455161126,1
2026-06-30,optimised_rf_top_k,1,INTU,0.1,0.710136505082925,0.1307339164013421,-0.0547800455161126,1
2026-06-30,optimised_rf_top_k,2,ADBE,0.1,0.6877507267285934,0.1449614701071162,-0.0547800455161126,1
2026-06-30,optimised_rf_top_k,3,NFLX,0.1,0.6780421568500925,-0.0532213301197269,-0.0547800455161126,1
2026-06-30,optimised_rf_top_k,4,MSFT,0.1,0.5802337950653953,0.0784676971565112,-0.0547800455161126,1
2026-06-30,optimised_rf_top_k,5,CSCO,0.1,0.573056166378011,-0.0540258699492648,-0.0547800455161126,1
2026-06-30,optimised_rf_top_k,6,QCOM,0.1,0.5424387790740723,-0.0783050299672256,-0.0547800455161126,0
2026-06-30,optimised_rf_top_k,7,AMAT,0.1,0.5208731911569032,-0.2728907161728475,-0.0547800455161126,0
2026-06-30,optimised_rf_top_k,8,META,0.1,0.5015224685778463,0.1465674888229344,-0.0547800455161126,1
2026-06-30,optimised_rf_top_k,9,AMZN,0.1,0.4994661892619333,0.0488797907790408,-0.0547800455161126,1
